traveler_id,age,annual_income,travel_style,preferred_continent,last_login_date,device_ppi
user_01395,35.0,8343,Balanced,Europe,2024-10-04,232
user_01396,25.0,5434,Adventurous,Asia,2024-09-13,410
user_01397,39.0,7676,Relaxing,Asia,2024-10-30,500
user_01398,45.0,8339,Balanced,America,2024-02-12,381
user_01399,53.0,8040,Balanced,Asia,2025-06-13,440
user_01400,55.0,11085,Relaxing,Europe,2025-08-10,250
user_01401,43.0,7054,Balanced,Asia,2024-05-29,570
user_01402,72.0,17945,Balanced,Asia,2025-08-16,579
user_01403,55.0,13211,Balanced,Europe,2024-01-10,542
user_01404,26.0,9559,Relaxing,America,2024-07-30,228
user_01405,46.0,10771,Relaxing,Europe,2024-09-16,205
user_01406,44.0,8688,Relaxing,Asia,2025-01-16,332
user_01407,,4712,Adventurous,Asia,2025-01-23,295
user_01408,22.0,3515,Adventurous,America,2024-12-01,545
user_01409,49.0,10770,Balanced,America,2024-01-05,281
user_01410,29.0,4375,Adventurous,Oceania,2024-03-23,476
user_01411,32.0,6503,Balanced,Asia,2024-01-06,514
user_01412,33.0,14277,,Oceania,2024-05-31,416
user_01413,55.0,17514,Balanced,America,2024-06-29,479
user_01414,40.0,19576,Relaxing,America,2024-06-15,330
user_01415,32.0,12532,Balanced,Asia,2025-04-14,285
user_01416,34.0,4059,Balanced,America,2024-03-18,527
user_01417,73.0,17884,Balanced,Europe,2025-02-15,565
user_01418,59.0,8508,Relaxing,Europe,2025-07-07,512
user_01419,46.0,9450,Relaxing,Europe,2025-07-27,565
user_01420,38.0,5381,Balanced,America,2025-01-15,292
user_01421,73.0,13423,Balanced,Oceania,2024-11-08,270
user_01422,42.0,14905,Relaxing,America,2025-01-29,525
user_01423,42.0,7176,,Europe,2025-06-26,525
user_01424,43.0,7632,Balanced,Europe,2024-01-04,531
user_01425,38.0,3295,Balanced,Europe,2024-04-18,390
user_01426,39.0,6533,Adventurous,Asia,2024-04-02,413
user_01427,73.0,17961,Relaxing,Asia,2024-04-08,246
user_01428,29.0,7042,Balanced,America,2024-07-10,417
user_01429,35.0,14181,Relaxing,Asia,2024-11-28,288
user_01430,30.0,7270,Adventurous,America,2024-07-30,474
user_01431,,12679,Relaxing,America,2025-08-17,426
user_01432,43.0,5441,Relaxing,Europe,2024-07-25,596
user_01433,53.0,6390,Balanced,Oceania,2025-07-26,416
user_01434,39.0,5384,Balanced,Europe,2024-12-21,439
user_01435,38.0,16062,Balanced,Asia,2024-09-09,500
user_01436,52.0,8588,Balanced,Asia,2025-08-13,540
user_01437,,6321,Balanced,Oceania,2024-07-14,581
user_01438,44.0,11422,Relaxing,Oceania,2024-09-18,369
user_01439,52.0,18513,Balanced,Europe,2024-11-17,564
user_01440,33.0,8800,Relaxing,Asia,2025-02-23,431
user_01441,19.0,7592,Adventurous,Asia,2025-05-12,307
user_01442,49.0,19842,Balanced,Europe,2024-11-27,527
user_01443,47.0,7917,Relaxing,Europe,2024-10-22,432
user_01444,47.0,13716,Relaxing,Europe,2024-08-23,369
user_01445,28.0,8518,Balanced,America,2024-01-07,334
user_01446,41.0,15448,Balanced,America,2025-06-17,330
user_01447,33.0,4238,Relaxing,Asia,2024-03-12,236
user_01448,34.0,5969,Balanced,Asia,2025-05-14,458
user_01449,43.0,3193,Adventurous,America,2024-05-18,323
user_01450,51.0,11768,Relaxing,Europe,2025-01-20,592
user_01451,41.0,9883,Relaxing,Asia,2025-06-25,462
user_01452,25.0,9785,Relaxing,Asia,2024-11-19,552
user_01453,,6609,Balanced,America,2025-08-23,416
user_01454,33.0,10438,Balanced,Asia,2024-03-13,369
user_01455,75.0,6910,Relaxing,Europe,2025-01-23,297
user_01456,35.0,5580,Adventurous,Europe,2024-08-25,557
user_01457,28.0,13346,Balanced,Asia,2024-11-17,385
user_01458,57.0,13943,Balanced,Europe,2024-12-06,412
user_01459,51.0,6403,Balanced,Asia,2024-10-31,557
user_01460,34.0,9445,Balanced,Asia,2024-01-08,511
user_01461,41.0,16840,Relaxing,Asia,2024-07-25,431
user_01462,35.0,6333,Relaxing,Europe,2025-02-14,366
user_01463,69.0,9485,Relaxing,America,2024-09-14,505
user_01464,42.0,8581,Relaxing,Asia,2024-02-15,360
user_01465,30.0,3875,,America,2024-05-05,483
user_01466,48.0,10288,Balanced,Asia,2024-01-21,383
user_01467,43.0,5725,Adventurous,Europe,2024-06-18,224
user_01468,36.0,9886,Relaxing,Europe,2025-06-27,341
user_01469,30.0,5709,Balanced,Europe,2025-02-19,382
user_01470,44.0,5731,Adventurous,Asia,2025-03-30,283
user_01471,,11513,,Asia,2024-07-24,430
user_01472,33.0,12269,Relaxing,Europe,2024-11-28,590
user_01473,39.0,6941,Adventurous,Asia,2024-01-21,587
user_01474,59.0,13083,Relaxing,America,2024-03-05,422
user_01475,44.0,12459,Balanced,Asia,2025-07-30,357
user_01476,38.0,5224,,Europe,2024-03-28,517
user_01477,,6957,Balanced,Europe,2025-04-23,384
user_01478,32.0,8058,Adventurous,Europe,2024-02-12,382
user_01479,21.0,7589,Balanced,America,2024-05-20,284
user_01480,32.0,12493,Relaxing,Europe,2025-01-08,264
user_01481,40.0,3310,Balanced,Asia,2025-05-30,251
user_01482,32.0,13154,Balanced,America,2025-05-14,202
user_01483,59.0,6647,Relaxing,Asia,2024-10-05,276
user_01484,35.0,6592,Relaxing,Europe,2024-11-21,334
user_01485,46.0,18085,Balanced,America,2025-02-21,525
user_01486,55.0,16860,Balanced,Asia,2025-07-06,269
user_01487,50.0,11327,Relaxing,Europe,2025-08-24,361
user_01488,40.0,11231,Relaxing,Asia,2024-11-03,295
user_01489,50.0,6755,Balanced,America,2024-11-02,215
user_01490,26.0,7813,Relaxing,America,2025-04-14,429
user_01491,67.0,6496,Relaxing,Asia,2024-07-02,591
user_01492,37.0,19060,Balanced,Asia,2024-10-17,576
user_01493,71.0,8421,,Europe,2024-09-05,466
user_01494,53.0,7598,Relaxing,Asia,2024-11-19,505
user_01495,,4011,Relaxing,Asia,2025-03-18,542
user_01496,39.0,10609,Relaxing,Europe,2025-08-26,205
user_01497,50.0,7145,Relaxing,America,2024-02-28,309
user_01498,40.0,4874,Balanced,Asia,2024-09-25,342
user_01499,41.0,13016,Relaxing,Asia,2024-11-13,594
user_01500,31.0,3576,Adventurous,America,2024-04-03,354
user_01501,48.0,4883,Relaxing,Asia,2024-09-10,406
user_01502,39.0,8650,Balanced,Europe,2025-04-04,365
user_01503,63.0,6461,Relaxing,Europe,2025-05-29,459
user_01504,70.0,10966,Balanced,Asia,2025-06-16,372
user_01505,39.0,14559,Balanced,Europe,2024-04-13,593
user_01506,46.0,16897,Relaxing,Europe,2025-02-05,320
user_01507,51.0,13771,Relaxing,Europe,2024-11-28,339
user_01508,34.0,12544,Relaxing,Europe,2025-08-30,367
user_01509,59.0,12162,Relaxing,America,2024-04-02,283
user_01510,24.0,3468,Adventurous,Europe,2025-07-10,393
user_01511,25.0,5467,Adventurous,Asia,2025-07-27,475
user_01512,52.0,14221,Relaxing,Asia,2025-06-25,467
user_01513,23.0,3531,Adventurous,Asia,2025-03-12,237
user_01514,71.0,10697,Relaxing,Oceania,2024-01-10,502
user_01515,42.0,17861,Relaxing,Oceania,2025-03-31,537
user_01516,63.0,17366,Balanced,Asia,2025-02-18,441
user_01517,25.0,11492,Balanced,Europe,2025-06-01,529
user_01518,18.0,3089,Adventurous,Asia,2025-01-09,398
user_01519,51.0,10443,Relaxing,Oceania,2025-06-14,497
user_01520,,4406,Adventurous,Asia,2025-06-07,204
user_01521,47.0,13486,Balanced,Europe,2025-01-07,570
user_01522,44.0,6145,Adventurous,Asia,2025-03-14,582
user_01523,48.0,12880,Balanced,Asia,2024-07-13,554
user_01524,31.0,14925,Balanced,Asia,2024-09-21,302
user_01525,39.0,4573,Relaxing,Europe,2025-05-21,595
user_01526,46.0,19558,Relaxing,Europe,2025-03-01,337
user_01527,39.0,14839,Balanced,Asia,2024-04-08,492
user_01528,63.0,9302,Balanced,Asia,2024-01-30,580
user_01529,30.0,4218,Adventurous,Europe,2024-10-17,265
user_01530,48.0,7930,Relaxing,America,2025-07-28,266
user_01531,40.0,12368,Balanced,America,2025-05-01,469
user_01532,46.0,8960,Relaxing,America,2025-02-09,246
user_01533,39.0,6220,Relaxing,Asia,2024-01-28,564
user_01534,31.0,15914,Balanced,America,2024-05-25,568
user_01535,51.0,10246,Relaxing,Europe,2024-10-14,379
user_01536,40.0,17870,Relaxing,Asia,2025-08-03,267
user_01537,65.0,17970,Relaxing,Europe,2024-09-08,314
user_01538,25.0,10700,Relaxing,Asia,2024-06-10,225
user_01539,50.0,13498,Balanced,Asia,2024-04-19,246
user_01540,55.0,10339,Balanced,Asia,2025-02-01,406
user_01541,34.0,9084,Balanced,Asia,2024-09-27,272
user_01542,65.0,11635,Balanced,Asia,2024-07-06,458
user_01543,42.0,4069,Relaxing,Europe,2025-06-15,585
user_01544,71.0,15129,Relaxing,Europe,2024-10-02,229
user_01545,38.0,8056,Adventurous,America,2024-09-03,202
user_01546,38.0,13109,Relaxing,Asia,2024-11-19,208
user_01547,39.0,4375,Adventurous,Asia,2024-01-18,207
user_01548,44.0,12934,Relaxing,Oceania,2025-02-11,208
user_01549,50.0,13044,Balanced,Europe,2025-02-14,575
user_01550,,8150,Relaxing,America,2024-05-04,600
user_01551,35.0,3092,Adventurous,Europe,2024-11-15,351
user_01552,34.0,11410,Relaxing,Europe,2024-06-01,341
user_01553,21.0,8419,Adventurous,Asia,2025-08-03,535
user_01554,40.0,8613,Balanced,America,2025-07-10,473
user_01555,,11759,Relaxing,Asia,2024-01-20,571
user_01556,36.0,14378,Balanced,Asia,2024-09-03,226
user_01557,39.0,12143,Relaxing,Europe,2025-01-24,547
user_01558,45.0,10870,Relaxing,Europe,2024-12-12,270
user_01559,20.0,6864,Adventurous,America,2025-04-20,418
user_01560,33.0,43301,Adventurous,Asia,2024-07-21,489
user_01561,67.0,10188,Balanced,Europe,2024-01-09,455
user_01562,,16779,Relaxing,Europe,2025-06-14,302
user_01563,27.0,4401,Balanced,Asia,2024-04-12,346
user_01564,73.0,18204,Relaxing,America,2024-09-02,589
user_01565,42.0,6956,,Europe,2025-08-19,357
user_01566,50.0,6337,Balanced,Europe,2024-11-14,547
user_01567,54.0,12086,Relaxing,Oceania,2024-12-16,339
user_01568,67.0,17781,Balanced,Europe,2024-08-21,342
user_01569,40.0,12218,Relaxing,America,2024-02-06,308
user_01570,46.0,9220,Relaxing,America,2024-12-10,558
user_01571,42.0,6973,Balanced,Europe,2025-08-26,519
user_01572,50.0,10641,Balanced,America,2024-10-18,263
user_01573,50.0,7165,Relaxing,Asia,2024-01-17,470
user_01574,33.0,4977,Balanced,America,2024-03-30,385
user_01575,68.0,6649,Balanced,Asia,2024-12-13,555
user_01576,53.0,17631,Balanced,America,2025-03-19,522
user_01577,,9048,Balanced,Europe,2024-09-09,200
user_01578,56.0,11719,Balanced,America,2025-08-15,206
user_01579,46.0,8310,Balanced,America,2024-07-02,592
user_01580,33.0,12680,Relaxing,Europe,2024-10-16,200
user_01581,41.0,11333,,Europe,2024-08-02,460
user_01582,71.0,8074,Balanced,America,2024-06-06,246
user_01583,33.0,6690,Relaxing,Asia,2025-01-27,555
user_01584,37.0,9999,Relaxing,Asia,2024-01-20,465
user_01585,36.0,7641,Adventurous,Europe,2025-04-15,201
user_01586,71.0,19155,Relaxing,Europe,2025-03-06,222
user_01587,57.0,13035,Relaxing,Asia,2024-03-08,558
user_01588,,12064,Relaxing,Asia,2024-03-17,502
user_01589,55.0,7215,Relaxing,Asia,2024-04-11,283
user_01590,58.0,9981,Relaxing,Asia,2025-08-07,403
user_01591,56.0,7911,Relaxing,Asia,2024-07-25,426
user_01592,27.0,8015,Adventurous,Asia,2024-07-31,451
user_01593,63.0,11618,Relaxing,Asia,2024-03-19,504
user_01594,69.0,18997,Relaxing,Europe,2024-04-22,350
user_01595,30.0,9536,Relaxing,Asia,2024-05-12,446
user_01596,45.0,14085,Balanced,Oceania,2024-07-15,505
user_01597,60.0,15285,Relaxing,Europe,2024-01-25,216
user_01598,36.0,12048,Relaxing,Asia,2025-04-16,503
user_01599,69.0,13931,Relaxing,Asia,2025-06-26,576
user_01600,44.0,7020,Balanced,America,2024-10-16,201
user_01601,50.0,17968,Balanced,Asia,2024-09-12,396
user_01602,31.0,17288,Balanced,Oceania,2024-07-24,540
user_01603,47.0,19893,Balanced,Europe,2025-04-19,468
user_01604,62.0,13323,Relaxing,Europe,2024-03-08,260
user_01605,66.0,11777,Relaxing,Oceania,2024-08-02,466
user_01606,38.0,12595,Balanced,Europe,2025-02-25,296
user_01607,49.0,8266,Balanced,Oceania,2025-07-11,482
user_01608,29.0,5056,Adventurous,Oceania,2025-08-03,446
user_01609,47.0,13546,Balanced,Oceania,2025-06-22,234
user_01610,33.0,6825,Relaxing,America,2025-04-06,473
user_01611,26.0,7468,Balanced,Asia,2025-03-30,267
user_01612,58.0,8206,Relaxing,Asia,2024-10-27,388
user_01613,50.0,13004,Relaxing,Asia,2024-10-14,240
user_01614,73.0,18737,Balanced,Oceania,2024-01-02,295
user_01615,39.0,8383,Balanced,Asia,2024-01-20,370
user_01616,33.0,11640,Balanced,Asia,2025-04-21,594
user_01617,39.0,4913,Adventurous,America,2025-05-05,266
user_01618,30.0,10078,Relaxing,Asia,2024-09-13,507
user_01619,38.0,7323,Relaxing,Europe,2025-03-28,318
user_01620,52.0,12366,Relaxing,Oceania,2025-03-13,540
user_01621,48.0,11105,Relaxing,Europe,2025-02-01,370
user_01622,42.0,15390,Balanced,Europe,2024-06-01,385
user_01623,36.0,13229,Balanced,Europe,2024-08-09,269
user_01624,25.0,3961,Adventurous,Europe,2025-03-11,444
user_01625,33.0,15899,Balanced,Asia,2024-05-15,358
user_01626,51.0,7011,Balanced,Europe,2025-06-11,483
user_01627,48.0,19596,Balanced,Asia,2024-10-05,306
user_01628,48.0,12652,Relaxing,Europe,2025-08-07,235
user_01629,66.0,8612,Balanced,Europe,2025-04-29,547
user_01630,52.0,4148,Relaxing,Asia,2025-06-29,394
user_01631,31.0,4568,Balanced,Europe,2024-09-01,467
user_01632,52.0,12063,Relaxing,Europe,2024-01-18,275
user_01633,41.0,5133,Relaxing,Asia,2025-07-09,479
user_01634,37.0,6273,Adventurous,Asia,2024-05-22,520
user_01635,35.0,40503,Adventurous,America,2025-05-15,547
user_01636,53.0,17167,Balanced,America,2025-06-10,279
user_01637,63.0,11709,Relaxing,Europe,2024-04-02,297
user_01638,37.0,15916,Relaxing,America,2025-01-17,481
user_01639,44.0,8362,Adventurous,Europe,2024-10-05,317
user_01640,28.0,7636,Adventurous,America,2025-03-24,422
user_01641,26.0,7206,Relaxing,Asia,2025-08-05,451
user_01642,29.0,6572,Adventurous,Oceania,2024-10-14,279
user_01643,30.0,14169,Balanced,Europe,2025-04-20,513
user_01644,50.0,12418,Relaxing,Europe,2024-06-19,369
user_01645,58.0,9286,Balanced,Europe,2025-06-08,356
user_01646,23.0,7208,Adventurous,Asia,2025-01-06,592
user_01647,55.0,19532,Balanced,America,2025-01-27,533
user_01648,41.0,5346,Adventurous,Asia,2024-07-03,576
user_01649,43.0,8792,Adventurous,Asia,2025-05-24,527
user_01650,25.0,12461,Relaxing,Europe,2025-03-07,201
user_01651,40.0,12187,Balanced,Asia,2024-07-27,402
user_01652,73.0,8275,Balanced,Asia,2024-11-24,457
user_01653,57.0,16813,Relaxing,America,2024-12-26,450
user_01654,47.0,12874,Balanced,Oceania,2025-03-19,566
user_01655,42.0,13502,Balanced,Europe,2025-03-16,345
user_01656,19.0,6731,Adventurous,America,2025-01-03,524
user_01657,34.0,6040,Relaxing,Oceania,2024-04-15,577
user_01658,41.0,8023,Relaxing,Europe,2024-11-20,474
user_01659,31.0,6466,Balanced,Oceania,2024-08-19,218
user_01660,54.0,10789,Relaxing,Asia,2024-09-05,567
user_01661,29.0,9775,Relaxing,America,2024-11-12,451
user_01662,55.0,13000,Relaxing,Asia,2024-09-20,483
user_01663,25.0,4351,Adventurous,America,2025-05-17,530
user_01664,43.0,14484,Relaxing,America,2024-09-19,249
user_01665,39.0,8493,Adventurous,Europe,2025-02-19,594
user_01666,37.0,3787,Balanced,Europe,2024-03-10,510
user_01667,52.0,7547,Relaxing,America,2024-08-21,336
user_01668,25.0,3266,Adventurous,America,2025-03-07,597
user_01669,38.0,18948,Balanced,Asia,2024-02-23,425
user_01670,34.0,8092,Adventurous,America,2024-06-18,420
user_01671,44.0,19089,Balanced,Asia,2024-02-05,312
user_01672,37.0,8625,Adventurous,America,2024-09-15,348
user_01673,,4587,,Asia,2024-09-07,247
user_01674,33.0,7516,Adventurous,Asia,2024-01-13,257
user_01675,31.0,8538,Adventurous,Asia,2025-06-24,396
user_01676,39.0,14497,Balanced,Europe,2024-02-26,424
user_01677,42.0,17770,Balanced,America,2024-06-09,336
user_01678,35.0,11723,Relaxing,Asia,2025-03-12,394
user_01679,75.0,13636,Relaxing,America,2024-08-17,405
user_01680,46.0,6612,Relaxing,Oceania,2024-07-11,217
user_01681,,17979,Balanced,America,2024-12-22,467
user_01682,41.0,6061,Adventurous,Europe,2024-12-17,414
user_01683,53.0,14872,Relaxing,Europe,2024-09-14,405
user_01684,44.0,5344,Adventurous,Asia,2024-10-19,323
user_01685,61.0,10590,Balanced,Asia,2025-01-20,215
user_01686,40.0,4971,Balanced,America,2024-08-21,364
user_01687,41.0,7438,Adventurous,Asia,2024-10-22,347
user_01688,57.0,7681,Balanced,Oceania,2025-06-20,475
user_01689,53.0,9229,Relaxing,Asia,2025-01-13,598
user_01690,36.0,7064,Balanced,Asia,2024-07-28,432
user_01691,30.0,12911,Balanced,Asia,2025-06-22,224
user_01692,55.0,10078,Relaxing,America,2024-06-26,600
user_01693,40.0,6895,Balanced,Europe,2025-07-09,467
user_01694,73.0,19455,Relaxing,Asia,2024-03-12,564
user_01695,55.0,17455,Balanced,Europe,2025-05-22,494
user_01696,66.0,14032,Relaxing,Oceania,2024-08-09,270
user_01697,52.0,17616,Balanced,Europe,2024-08-15,399
user_01698,58.0,18045,Balanced,Asia,2024-08-20,246
user_01699,32.0,4218,Balanced,Asia,2024-09-24,224
user_01700,38.0,4907,Relaxing,America,2024-09-10,412
user_01701,31.0,4999,Adventurous,Europe,2024-01-06,573
user_01702,48.0,11573,Relaxing,Oceania,2024-02-16,232
user_01703,68.0,16955,Balanced,Europe,2025-02-10,413
user_01704,,13710,Balanced,Asia,2025-08-02,410
user_01705,51.0,5934,Relaxing,Europe,2024-09-10,228
user_01706,52.0,18199,Balanced,Europe,2025-03-24,458
user_01707,50.0,8344,Balanced,Asia,2024-02-28,238
user_01708,59.0,6242,Relaxing,Oceania,2025-01-27,459
user_01709,28.0,13993,Relaxing,Europe,2025-07-13,364
user_01710,53.0,10334,Relaxing,Europe,2024-07-09,294
user_01711,45.0,19923,Balanced,Asia,2024-09-21,589
user_01712,60.0,19728,Balanced,Asia,2025-07-11,419
user_01713,19.0,5701,Adventurous,Europe,2024-05-22,593
user_01714,34.0,14068,Balanced,Europe,2024-09-02,467
user_01715,73.0,11508,Balanced,Asia,2024-08-03,317
user_01716,29.0,7860,Adventurous,Asia,2025-03-12,265
user_01717,55.0,12087,Balanced,Europe,2025-04-20,586
user_01718,37.0,6720,Relaxing,America,2025-01-18,392
user_01719,44.0,7605,,Asia,2025-06-30,519
user_01720,57.0,19719,Balanced,Europe,2025-02-18,234
user_01721,38.0,12662,Relaxing,Asia,2024-05-11,374
user_01722,41.0,19500,Balanced,Europe,2025-02-01,311
user_01723,34.0,17614,Balanced,Europe,2025-05-21,507
user_01724,57.0,10003,Relaxing,Asia,2024-06-01,489
user_01725,37.0,13619,Relaxing,Europe,2025-07-13,539
user_01726,34.0,17420,Relaxing,Asia,2024-06-16,279
user_01727,55.0,6192,Relaxing,Asia,2025-08-29,310
user_01728,,6851,,Europe,2024-08-17,291
user_01729,20.0,5733,Adventurous,Europe,2025-02-07,385
user_01730,38.0,11299,Relaxing,America,2024-05-23,240
user_01731,68.0,15585,Balanced,Asia,2025-06-14,286
user_01732,56.0,6320,Relaxing,America,2024-03-08,423
user_01733,58.0,11871,Relaxing,Asia,2024-04-07,250
user_01734,31.0,4533,Relaxing,Asia,2024-01-07,325
user_01735,40.0,8281,Balanced,Europe,2024-06-25,345
user_01736,41.0,7680,Balanced,Europe,2024-07-24,240
user_01737,54.0,9351,Relaxing,Oceania,2024-10-25,554
user_01738,33.0,8683,Balanced,Europe,2024-08-16,562
user_01739,62.0,10562,Relaxing,Asia,2024-09-26,223
user_01740,25.0,12723,Relaxing,Oceania,2024-03-21,502
user_01741,25.0,7612,Balanced,Asia,2024-07-06,483
user_01742,57.0,8235,Relaxing,Asia,2025-05-15,235
user_01743,27.0,3120,Adventurous,Europe,2025-05-01,476
user_01744,39.0,10713,Relaxing,Oceania,2025-05-02,383
user_01745,37.0,6584,Relaxing,America,2025-04-22,524
user_01746,52.0,13740,Relaxing,Europe,2024-10-15,353
user_01747,67.0,18421,Balanced,America,2024-04-15,381
user_01748,44.0,10103,Balanced,Europe,2025-07-29,499
user_01749,22.0,7138,,America,2024-08-10,353
user_01750,58.0,6782,Relaxing,Asia,2025-01-16,576
user_01751,36.0,4227,Relaxing,Asia,2024-04-13,349
user_01752,,15525,Balanced,Asia,2024-04-23,201
user_01753,41.0,17909,Balanced,America,2025-05-22,496
user_01754,33.0,18828,Balanced,America,2024-02-24,253
user_01755,41.0,8945,Adventurous,Europe,2024-04-30,588
user_01756,41.0,7844,Adventurous,Asia,2024-08-04,445
user_01757,40.0,6045,,Asia,2024-01-03,245
user_01758,25.0,4698,Relaxing,America,2024-04-01,274
user_01759,65.0,8109,Balanced,Asia,2025-02-10,348
user_01760,27.0,9819,Relaxing,America,2025-03-16,202
user_01761,43.0,10180,Balanced,Asia,2025-03-07,208
user_01762,31.0,5217,Adventurous,Europe,2024-03-01,201
user_01763,63.0,17840,Balanced,Europe,2025-04-17,437
user_01764,33.0,10038,Relaxing,America,2024-09-03,227
user_01765,66.0,13849,Balanced,Europe,2025-01-06,489
user_01766,32.0,10417,Relaxing,Europe,2024-10-15,380
user_01767,36.0,9136,Relaxing,Europe,2025-08-12,514
user_01768,,9278,Relaxing,Oceania,2024-01-24,465
user_01769,72.0,19706,Balanced,Europe,2025-02-09,282
user_01770,64.0,19668,Balanced,Asia,2024-11-03,548
user_01771,41.0,12469,Relaxing,Europe,2025-01-06,452
user_01772,40.0,6198,Adventurous,Europe,2024-08-02,457
user_01773,34.0,3941,Adventurous,America,2024-09-18,247
user_01774,18.0,3540,Balanced,Asia,2024-12-11,333
user_01775,40.0,5680,Adventurous,Asia,2025-02-16,499
user_01776,70.0,12163,Balanced,Oceania,2024-05-02,398
user_01777,48.0,12906,Relaxing,Oceania,2024-11-15,491
user_01778,40.0,13697,Relaxing,Europe,2024-12-02,335
user_01779,57.0,11378,Balanced,Asia,2024-06-06,282
user_01780,38.0,7964,Adventurous,Asia,2024-11-22,465
user_01781,45.0,7722,Balanced,Asia,2024-03-05,557
user_01782,,6006,Adventurous,Europe,2025-01-03,418
user_01783,48.0,10085,Relaxing,Asia,2024-01-04,548
user_01784,33.0,12169,Relaxing,America,2024-02-29,218
user_01785,46.0,14634,Relaxing,Asia,2024-02-14,217
user_01786,42.0,3313,Adventurous,Europe,2025-08-06,570
user_01787,41.0,7960,Relaxing,Europe,2025-08-29,378
user_01788,49.0,13944,Relaxing,Europe,2025-06-26,222
user_01789,55.0,9623,Balanced,Europe,2024-06-04,584
user_01790,39.0,9096,Relaxing,Europe,2024-03-04,514
user_01791,56.0,6714,Balanced,America,2025-02-24,443
user_01792,51.0,5737,Relaxing,America,2024-11-18,306
user_01793,46.0,5108,Relaxing,Asia,2024-04-18,330
user_01794,34.0,6679,Relaxing,Asia,2025-04-07,209
user_01795,71.0,10529,Balanced,America,2025-08-02,578
user_01796,68.0,18270,Balanced,Europe,2025-06-30,398
user_01797,36.0,13103,Balanced,Oceania,2024-09-07,504
user_01798,67.0,8815,,Europe,2025-05-24,511
user_01799,52.0,12972,Balanced,Asia,2025-07-01,289
user_01800,51.0,10578,Balanced,Europe,2025-03-16,343
user_01801,26.0,4729,Balanced,Europe,2025-03-29,494
user_01802,45.0,11236,Relaxing,Europe,2024-09-30,308
user_01803,33.0,11948,Balanced,America,2024-02-29,551
user_01804,36.0,9478,Balanced,Europe,2024-12-07,403
user_01805,52.0,9589,Balanced,Asia,2025-01-28,243
user_01806,38.0,41649,Adventurous,America,2024-04-22,207
user_01807,51.0,8974,Balanced,Europe,2024-08-08,591
user_01808,69.0,7258,Balanced,Europe,2024-03-08,500
user_01809,60.0,13026,Relaxing,Europe,2024-11-10,594
user_01810,60.0,14602,Balanced,Europe,2025-04-11,552
user_01811,44.0,5075,Relaxing,Europe,2024-09-19,352
user_01812,29.0,7730,Adventurous,Europe,2024-05-10,216
user_01813,63.0,17386,Balanced,America,2025-02-27,538
user_01814,,16397,Relaxing,Asia,2024-09-23,436
user_01815,55.0,8060,Relaxing,Europe,2024-07-30,534
user_01816,42.0,3704,Balanced,Europe,2025-07-16,255
user_01817,42.0,8613,Balanced,Asia,2024-10-14,243
user_01818,33.0,6207,Adventurous,America,2025-02-28,508
user_01819,28.0,10386,Relaxing,Asia,2025-07-07,440
user_01820,33.0,12698,Relaxing,Asia,2024-08-31,238
user_01821,45.0,7802,Balanced,Europe,2024-11-29,329
user_01822,,18098,Balanced,Asia,2024-11-23,297
user_01823,50.0,14473,Relaxing,America,2024-04-15,480
user_01824,44.0,7621,Adventurous,Europe,2024-03-19,279
user_01825,41.0,12686,Balanced,Asia,2024-06-13,487
user_01826,50.0,13330,Relaxing,Oceania,2024-02-26,534
user_01827,51.0,13730,Balanced,Asia,2024-07-06,433
user_01828,30.0,5799,Adventurous,Europe,2024-02-21,533
user_01829,34.0,3095,Adventurous,America,2024-03-12,368
user_01830,50.0,14986,Balanced,Europe,2024-11-19,278
user_01831,22.0,7931,Adventurous,Oceania,2024-12-03,270
user_01832,45.0,7388,Relaxing,America,2024-06-03,462
user_01833,33.0,13316,Relaxing,Oceania,2024-02-28,399
user_01834,37.0,9315,Relaxing,Asia,2024-10-01,410
user_01835,42.0,3239,Adventurous,Europe,2024-07-19,217
user_01836,40.0,14234,Balanced,America,2024-10-21,472
user_01837,44.0,16299,Balanced,Oceania,2024-11-17,409
user_01838,52.0,9866,Relaxing,Oceania,2024-11-24,316
user_01839,21.0,6848,Balanced,America,2025-01-24,303
user_01840,45.0,19690,Balanced,America,2024-10-10,276
user_01841,66.0,19740,Balanced,Asia,2024-06-24,514
user_01842,,12327,Relaxing,Asia,2024-12-14,210
user_01843,27.0,8356,Balanced,Asia,2025-03-07,580
user_01844,54.0,13362,Relaxing,Asia,2025-01-16,250
user_01845,23.0,3862,Balanced,Asia,2024-09-28,206
user_01846,42.0,10045,Relaxing,Asia,2025-05-06,236
user_01847,48.0,19286,Balanced,Asia,2025-06-30,460
user_01848,59.0,12315,Relaxing,Oceania,2024-11-26,261
user_01849,20.0,4671,Adventurous,Asia,2025-08-21,399
user_01850,46.0,14340,Relaxing,Asia,2024-06-06,529
user_01851,43.0,17011,Relaxing,America,2025-03-07,289
user_01852,39.0,5376,Adventurous,America,2024-11-20,278
user_01853,19.0,6241,Adventurous,Asia,2024-04-25,254
user_01854,33.0,4991,Adventurous,Asia,2025-06-03,599
user_01855,39.0,45860,Adventurous,Asia,2025-03-10,420
user_01856,74.0,11220,Relaxing,Asia,2025-06-05,291
user_01857,25.0,6140,Adventurous,Asia,2025-07-25,273
user_01858,40.0,4117,Relaxing,Europe,2024-09-22,255
user_01859,25.0,3538,Adventurous,America,2025-02-01,431
