car_id,accident_yn,option_count,prev_owners,repair_cost,price
5339,1,2.0,1,47.7169756494707,2154
5340,0,2.0,1,,1350
5341,1,1.0,2,36.806356080499285,1925
5342,1,2.0,2,63.02015301891058,2194
5343,0,0.0,2,67.13970695667977,1434
5344,0,2.0,1,63.98273189133958,1471
5345,1,1.0,3,65.02057663388197,2332
5346,0,1.0,1,,2408
5347,0,3.0,2,73.46885830685228,1088
5348,0,3.0,2,4.567724320426763,1733
5349,0,2.0,2,67.07491915130323,2344
5350,0,3.0,1,89.50915054315752,2297
5351,1,2.0,1,37.56209050082283,1941
5352,1,2.0,1,35.32540283274993,1898
5353,0,1.0,1,75.72638025947606,1808
5354,0,2.0,2,,2101
5355,0,0.0,1,36.66551374849095,2084
5356,0,1.0,2,53.39897039395593,1756
5357,0,2.0,3,34.020975796938785,1346
5358,1,,1,67.50049003987118,2038
5359,1,1.0,1,34.183957554856406,1959
5360,0,3.0,3,57.21266695413361,2011
5361,0,3.0,2,55.68964925993012,1943
5362,0,3.0,1,83.2777614481694,1625
5363,0,2.0,1,73.30603732591456,2025
5364,0,4.0,2,39.409449170926926,2051
5365,0,2.0,2,,2253
5366,1,2.0,2,66.75937683954872,2159
5367,0,1.0,2,36.93218330493347,2125
5368,0,1.0,2,43.28646524192497,1518
5369,1,1.0,1,,2740
5370,0,1.0,2,63.58023861573666,1441
5371,0,1.0,4,37.07013767124984,1840
5372,0,3.0,1,,1865
5373,0,2.0,2,49.609938682150684,2585
5374,1,0.0,1,53.671212398278215,2423
5375,0,2.0,1,63.232770034392956,1960
5376,1,1.0,3,45.14359256211558,2173
5377,0,2.0,1,35.17144836226915,2508
5378,0,2.0,1,12.809107324891073,1948
5379,1,4.0,1,52.0525925873534,2086
5380,0,5.0,1,46.86001918763943,2208
5381,0,1.0,2,35.79054339758015,1203
5382,0,0.0,1,51.251049243050716,1865
5383,0,1.0,1,67.11965345229771,1488
5384,0,4.0,1,72.23776169894359,1328
5385,0,2.0,2,19.297251631512175,2247
5386,0,1.0,2,42.7827739796933,1950
5387,0,1.0,2,69.22050424796855,1774
5388,1,4.0,2,81.92082069046047,2277
5389,0,2.0,1,33.65472693683165,1972
5390,1,1.0,2,77.56645858465154,1913
5391,0,2.0,1,22.998074355307626,2536
5392,0,2.0,1,,2064
5393,1,5.0,2,,2251
5394,0,3.0,1,81.25646531287501,2102
5395,1,4.0,1,,2225
5396,0,1.0,1,43.802185464793226,1708
5397,0,2.0,2,47.33214741592304,1649
5398,0,2.0,1,19.258996905542134,2558
5399,0,0.0,4,14.7505465848268,1587
5400,1,1.0,1,60.20308386081423,1909
5401,0,0.0,2,69.76924694706715,1527
5402,1,3.0,3,,2348
5403,1,3.0,2,24.92048771642954,2158
5404,0,,2,59.60377490144084,1307
5405,0,0.0,2,30.195920525925914,1895
5406,1,1.0,1,58.153054164473296,2314
5407,1,2.0,3,72.62598290404875,2197
5408,0,,1,57.34933706670037,1808
5409,0,0.0,3,79.37067804483864,1756
5410,0,2.0,2,47.0002505729451,2114
5411,0,5.0,3,45.6670135739127,2000
5412,0,0.0,1,51.347025955615614,1672
5413,1,2.0,3,23.147178324025166,1581
5414,0,3.0,1,41.940978487657645,2449
5415,0,2.0,2,,1245
5416,0,2.0,1,44.320001134262384,1793
5417,0,2.0,2,55.36582334326825,2516
5418,0,2.0,2,,1607
5419,0,3.0,1,,2042
5420,0,1.0,2,72.64139193276942,1609
5421,0,6.0,1,9.85503551872381,2315
5422,0,2.0,2,62.32742137745688,1846
5423,1,4.0,2,42.528806384046334,2456
5424,0,1.0,1,53.20244963326903,1567
5425,0,2.0,2,81.16197570667879,1910
5426,0,1.0,2,47.376344282693545,2073
5427,1,2.0,1,62.507760110115385,2010
5428,0,1.0,4,51.17133935363831,1589
5429,0,7.0,2,47.812476604933906,2386
5430,1,2.0,1,45.336494043192744,2188
5431,0,0.0,1,64.02116697012454,1921
5432,0,1.0,2,35.36796267757318,1766
5433,0,4.0,1,27.359536228974733,2631
5434,0,3.0,1,,2104
5435,0,0.0,1,,2070
5436,1,1.0,2,13.516836692020803,1736
5437,0,0.0,2,49.79025142778673,1499
5438,1,3.0,1,25.46246157570978,2207
5439,0,3.0,2,,1558
5440,1,2.0,4,13.92630288206734,1939
5441,0,0.0,4,88.50151659726178,1912
5442,0,2.0,3,43.236031667283456,1428
5443,0,3.0,3,32.70076103025375,1601
5444,1,1.0,1,,2069
5445,0,3.0,1,61.12541717267783,1623
5446,0,4.0,1,67.80940178469874,1832
5447,0,4.0,2,44.51377379950326,1954
5448,0,3.0,3,,2199
5449,0,3.0,1,25.75405732755638,2215
5450,0,1.0,1,55.7277539748149,1980
5451,0,2.0,2,69.74654259020903,1671
5452,0,1.0,1,72.34950503168237,1953
5453,0,2.0,1,53.361851508215636,2342
5454,0,4.0,1,69.34599132362845,2053
5455,1,0.0,4,88.24698435184001,2131
5456,0,2.0,1,73.80695425472584,1482
5457,0,2.0,2,,1702
5458,0,3.0,1,33.868856338154316,1898
5459,1,1.0,2,69.25239240856007,2530
5460,1,1.0,1,59.224649557774946,2703
5461,1,4.0,1,63.012912567342774,2021
5462,0,5.0,1,,2020
5463,0,2.0,1,,1381
5464,0,1.0,2,47.949073386770735,1853
5465,0,2.0,1,28.602683846781602,1769
5466,0,3.0,3,,1936
5467,1,2.0,1,54.25704534325368,1870
5468,1,4.0,1,,2178
5469,1,3.0,3,54.87752597340648,1899
5470,0,3.0,1,69.19019719522088,1932
5471,0,2.0,1,67.30729400434242,2060
5472,0,4.0,1,48.758235170868055,2531
5473,0,4.0,3,33.05475785088104,1645
5474,1,2.0,3,57.66715873555144,1758
5475,0,2.0,1,,1444
5476,0,,2,56.42485550558088,2386
5477,0,1.0,2,44.081520952535605,1874
5478,0,2.0,3,60.716723049343216,1926
5479,1,1.0,1,61.91472517522546,2442
5480,0,4.0,3,61.69301200811552,1905
5481,1,0.0,1,77.45760390091402,1829
5482,0,2.0,1,57.72185913906941,2077
5483,0,2.0,1,76.50824470820697,2618
5484,1,4.0,2,54.6046822747502,1956
5485,0,1.0,2,80.24996535017746,1854
5486,1,4.0,2,74.13470391479208,2332
5487,0,2.0,2,68.43598823105802,1496
5488,0,3.0,2,65.78371471525801,2691
5489,0,2.0,2,96.03035354140836,2474
5490,1,1.0,1,71.53235177332864,2117
5491,0,1.0,1,33.01365990750976,2250
5492,1,4.0,1,54.91801102936642,2069
5493,0,2.0,1,44.70566463545477,2131
5494,0,1.0,2,91.28952633595901,1735
5495,0,3.0,2,,1922
5496,0,3.0,2,90.63902049242171,1909
5497,0,0.0,1,34.80010943530435,1838
5498,1,5.0,2,,1777
5499,0,0.0,1,22.709420339279355,1768
5500,0,5.0,3,18.15735331724035,2048
5501,0,1.0,1,42.06087735051812,1704
5502,0,2.0,2,80.2475027499141,1437
5503,0,4.0,2,30.147699180921762,1603
5504,0,1.0,3,49.663763063535136,1812
5505,0,1.0,1,73.77685736411772,2643
5506,0,2.0,1,66.92826322318606,2362
5507,0,5.0,1,94.32373157425718,2274
5508,0,3.0,1,50.06743984419722,2682
5509,0,4.0,2,41.167409107386646,2259
5510,0,1.0,3,,1763
5511,0,1.0,1,42.640001197652,1381
5512,1,6.0,2,27.928020816281915,3010
5513,1,1.0,3,14.071094401807713,2321
5514,1,1.0,1,89.26785162684176,2050
5515,0,2.0,1,,1803
5516,1,2.0,3,101.82933742458255,1463
5517,1,2.0,3,33.21423126655033,2206
5518,1,1.0,2,41.4238278259198,1848
5519,0,6.0,1,34.4926197648579,2027
5520,0,2.0,1,,2318
5521,1,1.0,2,67.47207488418887,2642
5522,0,1.0,1,61.326479325287494,1929
5523,0,4.0,1,67.50818850835523,2195
5524,0,2.0,2,76.84543184303881,1551
5525,0,1.0,2,72.14710088334967,2149
5526,0,0.0,3,29.83020511116026,1365
5527,0,1.0,1,39.523628726619464,1831
5528,0,1.0,1,,1607
5529,0,2.0,3,,1952
5530,0,4.0,2,65.4480028426275,1636
5531,0,1.0,3,52.13377616813579,1623
5532,0,3.0,4,63.46549443491503,1487
5533,0,2.0,3,37.93771891178291,1994
5534,1,2.0,2,55.24851022004609,2074
5535,0,4.0,1,,2347
5536,0,1.0,2,49.42008630917318,1273
5537,0,1.0,2,34.868934919056244,1669
5538,1,2.0,1,48.44251894640616,2686
5539,0,2.0,2,,2632
5540,0,3.0,1,22.857451606582057,2357
5541,0,1.0,2,38.56895679614784,2066
5542,0,3.0,1,22.14374427339111,2431
5543,1,1.0,1,25.264102190079505,2263
5544,1,1.0,3,27.181110242670602,1970
5545,0,,1,69.06902596451724,1969
5546,0,2.0,2,79.78330126719001,1568
5547,0,5.0,1,19.278406459235462,1599
5548,0,0.0,3,,1270
5549,0,6.0,3,27.468116540789076,2337
5550,0,1.0,3,64.93760187944716,1600
5551,0,2.0,3,55.17117141532611,1751
5552,0,4.0,2,62.717030894257064,2010
5553,1,3.0,1,,2431
5554,0,3.0,1,13.752854346557882,2210
5555,1,1.0,1,33.94183179734857,1975
5556,1,2.0,2,58.53737299921315,2094
5557,0,4.0,2,89.1380835097172,1448
5558,1,0.0,1,29.405528046278413,1768
5559,0,2.0,1,48.023250267033795,1646
5560,0,2.0,1,35.018416029807625,2010
5561,0,1.0,1,49.65547634447312,1741
5562,1,1.0,2,11.384292779406763,2980
5563,0,4.0,2,79.96086670779803,1986
5564,0,3.0,2,50.480721565726114,2354
5565,1,4.0,1,,2042
5566,0,2.0,4,45.355959532617845,1460
5567,0,3.0,1,53.812561522538864,1936
5568,1,2.0,1,72.57744985293493,2080
5569,1,3.0,2,52.63433646188449,2643
5570,1,3.0,1,53.354126482309105,2777
5571,1,0.0,1,34.121179147490025,2233
5572,0,1.0,1,39.31152876641801,1424
5573,1,3.0,2,,2336
5574,0,2.0,3,35.2396482304067,1906
5575,0,1.0,2,75.02458220928335,2621
5576,0,1.0,2,86.17218620014276,2250
5577,0,1.0,1,25.05450230741218,1897
5578,1,2.0,1,57.90343570073551,2595
5579,1,3.0,1,,2287
5580,0,1.0,3,77.93937133431527,1950
5581,0,0.0,1,52.69720436355839,1272
5582,0,1.0,4,49.85048590518263,1832
5583,1,1.0,1,35.104613756805286,1917
5584,1,1.0,2,19.36439921815171,2288
5585,0,2.0,3,65.21876965498976,1920
5586,0,1.0,1,57.05957149502888,1272
5587,0,3.0,2,57.54888281040859,1837
5588,0,,1,38.01345794682804,1647
5589,1,7.0,1,,2506
5590,0,2.0,1,65.82141972227167,2052
5591,0,1.0,3,69.64225259462225,1456
5592,0,3.0,1,26.430567681629395,2053
5593,0,1.0,1,37.33303858997205,2047
5594,1,2.0,4,22.202331558557145,2143
5595,0,0.0,1,54.02528825186731,1826
5596,0,3.0,1,67.68676624206456,2453
5597,0,2.0,4,44.425689659011624,2316
5598,0,4.0,1,36.74286738000571,1945
5599,0,0.0,1,43.29396292389417,2213
5600,1,3.0,3,96.12626629952973,2175
5601,0,1.0,1,73.83856199847096,1631
5602,0,2.0,1,,1948
5603,0,1.0,1,56.40135791165344,1622
5604,0,2.0,2,49.74517070761903,1886
5605,0,3.0,1,31.867356718092413,1347
5606,0,3.0,1,28.766191513839363,2163
5607,1,4.0,1,38.64178646973578,2549
5608,1,1.0,1,30.924402403959327,2094
5609,0,2.0,2,,1972
5610,0,2.0,1,,2623
5611,0,2.0,2,,1365
5612,0,1.0,2,,2229
5613,1,3.0,1,59.9041910928041,2045
5614,0,2.0,1,46.21987255703233,1217
5615,0,3.0,1,,1540
5616,1,1.0,1,35.108192301328515,1966
5617,1,0.0,2,63.85745109020015,1996
5618,0,1.0,2,39.30307799496832,1527
5619,0,0.0,1,82.17108473477313,2496
5620,0,3.0,2,45.50017291817665,1733
5621,0,3.0,4,48.106318770109525,1626
5622,1,1.0,1,61.87176972684455,2119
5623,1,1.0,1,,1710
5624,1,1.0,2,68.39187360382662,1909
5625,0,1.0,1,85.5117606602794,1468
5626,1,2.0,2,63.23771046808068,2124
5627,0,0.0,4,48.66027022310569,1762
5628,0,1.0,1,39.407081691963654,1834
5629,0,4.0,3,47.323434336006436,2263
5630,0,1.0,1,79.68032980857768,1867
5631,1,4.0,1,,2019
5632,0,1.0,1,33.619837670818114,2522
5633,0,1.0,1,45.62026512932876,1178
5634,0,1.0,2,33.353690609065204,1632
5635,0,1.0,1,,1427
5636,0,1.0,2,86.12469076693023,1580
5637,0,0.0,1,44.03813920740081,1896
5638,1,2.0,1,58.23297130325889,2066
5639,0,0.0,1,16.83606300008529,1030
5640,0,3.0,1,27.95125461363073,1591
5641,0,1.0,1,68.65367219244001,2605
5642,1,4.0,2,83.36056877089779,2069
5643,0,1.0,1,54.428211945770485,1740
5644,0,2.0,2,43.879674812206694,1923
5645,0,4.0,1,59.923232617776186,1986
5646,0,0.0,2,0.0,1726
5647,0,2.0,2,54.582426870360855,1490
5648,1,2.0,1,,1980
5649,0,1.0,2,,2097
5650,0,3.0,1,6.154021836381112,2328
5651,1,3.0,3,37.432480481814395,1898
5652,0,2.0,2,,1962
5653,0,4.0,2,34.76417634088092,2068
5654,0,1.0,3,42.49031199623715,1992
5655,0,2.0,3,68.08868701353016,1424
5656,0,4.0,2,,1795
5657,0,1.0,1,,2054
5658,1,2.0,2,68.80800132015582,1954
5659,1,0.0,1,55.019617381423245,2012
5660,0,0.0,2,55.84974959169993,1917
5661,0,2.0,2,32.14977949543792,2241
5662,0,,2,0.0,1841
5663,1,0.0,2,31.877375332872553,1762
5664,0,5.0,2,29.842628439290337,2356
5665,0,1.0,1,37.73406085638557,2142
5666,1,5.0,1,33.162886680153896,2591
5667,1,2.0,2,52.25397018093932,2062
5668,1,5.0,1,67.61754942091406,2419
5669,0,2.0,2,71.52322854705758,1529
5670,1,2.0,1,66.74423716727256,1827
5671,1,5.0,1,32.04750048376591,2864
5672,0,0.0,2,,2002
5673,0,4.0,2,81.30331696340104,2134
5674,0,2.0,1,18.305313340541804,1664
5675,1,4.0,1,76.96460088850262,2910
5676,0,1.0,1,30.077933272206415,1344
5677,0,,1,55.87530575168166,2180
5678,0,3.0,1,58.255702339380576,2353
5679,1,6.0,2,53.79826073138941,2775
5680,0,1.0,3,94.56945788405157,1502
5681,0,2.0,1,43.983361990574146,1564
5682,0,1.0,1,17.21024250152717,1623
5683,1,1.0,2,57.128941350536905,2195
5684,0,3.0,3,46.599200305510806,1326
5685,0,3.0,1,61.09602416438345,1812
5686,1,1.0,1,67.64190483747466,1904
5687,0,2.0,1,,1927
5688,1,3.0,1,,1900
5689,0,5.0,2,52.88475864474061,1707
5690,0,0.0,4,85.83774888149424,1971
5691,0,1.0,2,42.58876494264669,1532
5692,0,2.0,4,36.25859603980274,1733
5693,0,5.0,1,67.61461806222457,2052
5694,0,2.0,3,31.416403693145668,2614
5695,1,1.0,1,57.84315611165092,2506
5696,0,3.0,1,46.60821692661692,1737
5697,0,1.0,2,47.973586309161334,1618
5698,0,0.0,1,98.74609248020339,1710
5699,1,2.0,1,74.68173489844469,2191
5700,0,2.0,2,,1832
5701,0,2.0,1,60.611412809539466,1873
5702,0,1.0,2,36.16971757119649,1615
5703,0,2.0,1,55.229633734754415,2047
5704,0,3.0,2,61.6664860165734,2202
5705,1,4.0,1,53.979708602787376,2157
5706,0,1.0,2,51.89500654687922,2261
5707,1,0.0,1,42.051014024211895,1871
5708,0,3.0,2,,1676
5709,0,2.0,2,39.48857297092947,1782
5710,1,1.0,1,64.0684635913452,2043
5711,0,1.0,1,9.684575976847263,2227
5712,1,0.0,1,77.17487132899885,2510
5713,0,3.0,2,23.76668196264221,2292
5714,1,4.0,2,28.654899518608858,2133
5715,0,2.0,1,,2122
5716,0,2.0,2,60.79883660709325,1578
5717,0,2.0,3,91.56555952808738,1584
5718,0,4.0,1,55.92569058618252,1654
5719,0,3.0,1,49.19090468014332,2086
5720,0,,2,53.82598757085648,1723
5721,0,1.0,2,81.80975522575557,1434
5722,0,0.0,1,98.48799981328759,2423
5723,1,1.0,1,46.303994021820294,1996
5724,0,2.0,1,60.855448323442246,1686
5725,0,2.0,2,48.51221631008947,1632
5726,0,3.0,2,48.114673174922686,2228
5727,0,1.0,1,87.58101247729535,2327
5728,0,0.0,1,31.48536552273021,1963
5729,0,1.0,1,3.3143758223334316,1588
5730,1,3.0,3,56.348887180931065,2046
5731,1,4.0,1,74.02013057524148,1955
5732,0,0.0,2,54.397932525020614,1572
5733,0,3.0,2,,2893
5734,0,8.0,3,65.04786762253786,2563
5735,0,1.0,2,52.21822146819211,1843
5736,0,1.0,1,61.12615246896651,2345
5737,0,1.0,3,60.7922379730732,1970
5738,0,1.0,2,10.827908055210251,1913
5739,0,1.0,2,52.27733787459583,1167
5740,0,6.0,1,18.544343340810045,2649
5741,1,2.0,1,,2162
5742,0,3.0,2,40.09438102321131,2579
5743,1,3.0,3,70.68022508735656,2338
5744,1,5.0,2,54.88825518419995,2122
5745,0,2.0,3,59.46385692176458,1587
5746,0,,2,46.170985640754985,2418
5747,0,1.0,1,71.04362525212726,2220
5748,1,2.0,2,18.05349318954533,2321
5749,1,2.0,2,32.08995095757321,2533
5750,0,,2,75.72614243217606,2150
5751,0,0.0,3,41.287030017356315,2285
5752,1,0.0,1,7.083359896582294,1673
5753,0,1.0,1,79.05282553227771,2184
5754,1,2.0,3,71.53872142719595,1841
5755,1,,1,,2052
5756,0,2.0,2,51.88812013903405,1989
5757,0,1.0,3,83.21494036317394,2419
5758,0,1.0,1,75.17236858125003,1818
5759,0,2.0,3,80.9571213758402,1963
5760,0,3.0,1,63.91000960894461,1689
5761,1,3.0,2,52.455917025021634,2092
5762,1,0.0,1,42.01670257970402,2018
5763,1,4.0,2,,2270
5764,0,2.0,2,60.0409123093269,2184
5765,1,3.0,1,61.70714669591209,1924
5766,1,2.0,2,43.004373361853524,1758
5767,0,3.0,3,62.27362056233267,2567
5768,0,3.0,2,43.356443368017125,1514
5769,0,0.0,4,,1367
5770,1,0.0,1,32.35785413714562,2553
5771,0,1.0,2,28.89776929982596,2356
5772,1,3.0,1,45.18842545562705,1592
5773,0,2.0,4,66.57570791004574,2024
5774,1,3.0,1,26.824290706819532,1907
5775,0,0.0,1,70.99374038018391,1999
5776,0,4.0,1,17.14823731229575,1795
5777,0,1.0,1,45.065082488114186,1887
5778,0,1.0,3,21.738477457947184,1269
5779,1,5.0,1,0.0,2494
5780,0,4.0,3,57.329036095505074,1584
5781,0,0.0,1,46.44377782737771,2401
5782,0,2.0,3,22.058021343390223,1800
5783,0,3.0,2,39.66772284030441,2403
5784,0,1.0,1,58.836504538586276,1604
5785,0,1.0,1,42.63700666021661,1221
5786,1,3.0,1,46.02637768863203,2677
5787,0,3.0,1,42.030868593539,1733
5788,1,2.0,1,38.35395737140081,2000
5789,1,0.0,1,38.09325450513845,2524
5790,0,3.0,1,,1796
5791,0,0.0,2,34.93714247853852,2320
5792,0,1.0,1,29.65410804618395,2142
5793,1,4.0,2,42.405753645643415,2462
5794,1,2.0,4,37.20144295343966,1995
5795,0,3.0,1,28.566027389686134,2016
5796,1,0.0,1,65.32029310713907,2472
5797,0,1.0,1,74.65271943833432,1473
5798,1,3.0,1,,2175
5799,1,1.0,2,51.32945975861678,2096
5800,0,0.0,1,,1641
5801,0,1.0,1,71.34062713581994,1928
5802,0,2.0,1,84.7636223015268,1675
5803,0,2.0,3,,2112
5804,1,3.0,2,39.571069432149564,2248
5805,0,3.0,4,56.8295053190969,1891
5806,0,3.0,3,52.57862088076778,1499
5807,0,3.0,1,39.99689049085421,2501
5808,1,3.0,1,59.42391666064701,1944
5809,0,3.0,1,68.76315214779794,2258
5810,0,3.0,2,,1952
5811,0,1.0,2,100.84067959431209,1660
5812,1,2.0,1,19.34115685804344,2179
5813,1,3.0,1,32.96618547318198,2168
5814,0,0.0,1,54.67936060604726,1675
5815,0,1.0,3,94.93746236753097,1282
5816,0,1.0,3,38.7481861663875,1390
5817,0,3.0,1,28.685073748088264,1476
5818,0,2.0,1,60.98482956857491,1941
5819,1,3.0,1,45.02811184563858,2383
5820,0,1.0,3,63.30511389908864,1664
5821,1,3.0,4,48.5843890019916,2111
5822,0,0.0,1,32.85666915740089,1807
5823,1,1.0,1,,1892
5824,1,1.0,1,0.0,1736
5825,0,1.0,2,,1730
5826,0,1.0,2,68.66523808467855,2313
5827,0,2.0,2,35.08821416945571,2506
5828,0,0.0,4,87.4484020966753,1840
5829,0,5.0,1,22.571616015114788,1833
5830,0,2.0,2,,1979
5831,1,1.0,1,8.347097739057794,2534
5832,0,3.0,1,27.082436140592495,2126
5833,1,3.0,2,27.03276348704246,2078
5834,0,4.0,3,34.98686679142402,2293
5835,1,1.0,2,50.23162230757316,1805
5836,0,4.0,2,33.48047271783685,2449
5837,1,2.0,2,,2302
5838,0,1.0,1,59.26901537401358,1835
5839,0,3.0,2,50.97901845854958,2840
5840,0,6.0,2,58.1785468179636,2274
5841,0,4.0,2,53.438358185319544,2279
5842,0,2.0,2,69.08470563970332,1365
5843,0,0.0,2,48.49035293677793,1674
5844,0,3.0,3,70.2504126962062,1258
5845,1,,1,34.486067037975445,1773
5846,0,2.0,3,35.62659241322294,2379
5847,0,3.0,3,77.52078790796386,1634
5848,1,1.0,1,,2042
5849,0,,2,61.47484285561666,1628
5850,0,1.0,1,32.21784174280385,1907
5851,0,4.0,1,30.60735129408487,1844
5852,1,1.0,2,76.56127924722541,2774
5853,1,3.0,3,75.4532985515632,1902
5854,1,4.0,1,48.7284128465975,2123
5855,0,1.0,3,96.83769853939707,1800
5856,1,2.0,2,59.178001438922784,1438
5857,0,1.0,3,27.856012519377607,1586
5858,0,2.0,3,,1681
5859,0,1.0,3,50.109411560107475,1380
5860,0,2.0,2,51.72797273498227,1925
5861,0,3.0,3,,1997
5862,0,0.0,1,30.874221746712816,2042
5863,0,1.0,1,23.369754017755664,1310
5864,0,0.0,1,62.04647366010191,1759
5865,1,4.0,2,39.86030982148293,1991
5866,0,3.0,1,98.47012246933649,2440
5867,1,1.0,1,68.86440762951266,1844
5868,0,2.0,3,39.492070953195196,1719
5869,1,1.0,2,74.25707477568412,1607
5870,0,2.0,3,64.60821590166012,1992
5871,0,6.0,1,62.673942949265566,2217
5872,0,6.0,1,47.55512136823015,2423
5873,0,2.0,1,58.40901703276931,1651
5874,1,2.0,1,7.940841988146715,2290
5875,0,,1,76.34178808444102,1916
5876,0,2.0,1,,1663
5877,1,0.0,1,,2101
5878,0,2.0,2,18.08578893611932,1903
5879,0,2.0,1,39.982977175369534,1697
5880,0,2.0,1,48.51765455175789,1985
5881,0,4.0,2,,2498
5882,0,4.0,2,0.0,2055
5883,0,2.0,3,,1668
5884,1,0.0,1,91.7287956405579,2018
5885,0,2.0,4,42.974396662999865,1658
5886,0,0.0,3,,1685
5887,0,3.0,2,80.08769675113773,2075
5888,1,2.0,1,11.999241509084037,2160
5889,1,1.0,1,40.85449697043358,2222
5890,0,2.0,2,24.47228776622397,2080
5891,1,3.0,2,33.87445924043672,2651
5892,0,,3,84.04023402293258,1915
5893,0,3.0,2,54.473589728483844,1892
5894,0,1.0,4,65.77647202090348,1622
5895,0,2.0,3,49.12201788072429,1818
5896,0,1.0,4,25.788947085289124,1194
5897,1,2.0,1,63.56231394437412,2176
5898,0,2.0,1,75.05150742885643,1494
5899,1,,2,,2626
5900,0,4.0,2,59.782487235198694,1919
5901,0,1.0,1,25.30397227266431,1806
5902,0,2.0,2,64.13727266298453,2126
5903,0,0.0,2,76.92027645852698,1220
5904,0,0.0,1,58.09170948542907,2167
5905,0,2.0,2,14.06433508246215,1441
5906,0,0.0,3,82.71259001550563,2017
5907,0,4.0,2,31.10352212712472,2785
5908,1,2.0,2,57.75573653779823,2551
5909,0,0.0,1,69.05952537121837,1746
5910,0,0.0,2,,1952
5911,0,5.0,3,,2122
5912,1,2.0,1,52.34434512145876,2053
5913,1,1.0,1,51.02043221765218,1800
5914,0,2.0,2,78.78056375453022,1677
5915,0,1.0,3,59.17447084821259,1827
5916,0,2.0,1,78.9623532208992,1946
5917,1,1.0,1,60.79835199770307,2404
5918,0,3.0,1,48.51667590877565,2953
5919,0,0.0,1,53.87718843076319,1774
5920,0,0.0,2,80.47193834204926,2431
5921,0,1.0,3,24.06136328997502,1577
5922,1,,1,,2561
5923,0,3.0,2,,1746
5924,0,2.0,3,33.15041831502593,2024
5925,0,2.0,1,70.46852733232346,1706
5926,1,3.0,2,32.338254899780125,2574
5927,1,3.0,2,,2034
5928,0,2.0,1,40.221171556804705,1908
5929,0,1.0,1,,2071
5930,1,1.0,2,59.55431960208698,1720
5931,0,1.0,1,52.526425459135794,1632
5932,0,1.0,1,,1888
5933,0,0.0,4,36.02820916922276,2276
5934,1,3.0,2,13.86015766575391,1992
5935,0,2.0,3,64.63379774592826,1787
5936,1,3.0,1,77.75986405420193,2629
5937,0,3.0,3,66.98981210092371,2522
5938,0,2.0,2,,2058
5939,0,4.0,3,39.64339188666372,1833
5940,0,0.0,1,60.938560222207485,1625
5941,0,0.0,1,49.81862739715679,1658
5942,0,3.0,2,53.70629032177639,2342
5943,0,1.0,2,,1901
5944,1,1.0,3,73.50974841294473,2033
5945,1,3.0,1,42.204872207229684,2075
5946,0,0.0,3,21.847103772899025,1807
5947,0,5.0,3,46.25190930614288,1959
5948,0,1.0,2,45.614534293722315,1053
5949,0,1.0,1,55.691957600283125,2151
5950,1,3.0,3,66.65991836928245,2685
5951,0,2.0,2,11.708360690318855,1590
5952,0,4.0,3,36.58172897617048,1851
5953,1,5.0,3,,1917
5954,0,0.0,1,75.01787577383581,1749
5955,0,0.0,2,45.83258213295225,1537
5956,0,1.0,1,39.74232860876424,2547
5957,0,1.0,3,60.766033848931556,1777
5958,0,3.0,1,,1918
5959,1,2.0,1,49.69610446406302,2032
5960,1,3.0,3,86.28142400224053,1949
5961,0,0.0,1,85.72580647773287,1742
5962,1,2.0,2,41.85231353874362,2058
5963,0,2.0,1,46.35276395680845,2057
5964,1,3.0,2,37.61942998538389,2042
5965,0,2.0,2,11.482694499196597,1701
5966,1,3.0,1,,2476
5967,1,5.0,4,98.42684233343529,2234
5968,0,4.0,1,41.13101124698454,1816
5969,1,3.0,1,33.66412545421457,1735
5970,1,1.0,1,44.54306407319987,2157
5971,1,1.0,2,51.70092095657171,1805
5972,0,3.0,1,27.289397795862392,2355
5973,1,2.0,1,40.83043078031737,2151
5974,1,2.0,3,70.29794507876036,1897
5975,0,2.0,1,52.54761268934543,2479
5976,1,2.0,1,75.4077205625796,2013
5977,0,1.0,1,57.295357057230035,1513
5978,0,1.0,1,28.221654624541625,1845
5979,0,2.0,1,38.479720465604814,1852
5980,0,4.0,1,54.96824127108963,1910
5981,0,3.0,1,27.548214480777848,2051
5982,0,0.0,1,24.953605341787867,1502
5983,1,4.0,1,26.155988932685492,2104
5984,0,1.0,2,,1466
5985,0,3.0,2,42.675199691549246,1815
5986,0,3.0,1,,1454
5987,0,1.0,3,32.071592341067266,1952
5988,1,2.0,3,0.8519946409230386,2036
5989,0,4.0,4,47.3858976239357,2008
5990,1,4.0,1,82.95110060787641,2135
5991,0,2.0,2,50.69138833897212,936
5992,0,0.0,1,22.55813513734261,2213
5993,0,3.0,3,,2008
5994,0,1.0,1,73.95803827846981,2088
5995,0,1.0,1,33.85126457116177,1759
5996,0,0.0,1,80.8359065531306,2393
5997,0,5.0,2,63.08186897702567,3071
5998,1,4.0,2,34.6086257119063,2796
5999,0,3.0,1,73.34273688623281,2716
6000,0,4.0,1,31.52205693473462,1964
6001,0,1.0,3,21.053257751100038,1961
6002,0,1.0,3,32.66509213311109,1310
6003,1,3.0,2,65.37473303180438,2029
6004,0,2.0,2,72.75933978002672,2239
6005,0,1.0,1,42.07945474264177,1561
6006,1,2.0,1,12.633773777217087,2050
6007,0,2.0,1,18.864670777438878,1900
